NRO	ID	PVM	TUOTE	HINTA
12199	ASIAKAS_1513	12.4.2014	A	10
12265	ASIAKAS_1532	12.4.2014	A	10
12376	ASIAKAS_1565	12.4.2014	A	10
12573	ASIAKAS_1621	12.4.2014	D	70
12590	ASIAKAS_1626	12.4.2014	B	25
12601	ASIAKAS_1629	12.4.2014	B	25
12757	ASIAKAS_1675	12.4.2014	E	100
130	ASIAKAS_14	13.4.2014	B	25
304	ASIAKAS_33	13.4.2014	B	25
386	ASIAKAS_41	13.4.2014	C	50
534	ASIAKAS_56	13.4.2014	B	25
559	ASIAKAS_58	13.4.2014	C	50
733	ASIAKAS_77	13.4.2014	B	25
892	ASIAKAS_94	13.4.2014	C	50
988	ASIAKAS_104	13.4.2014	C	50
1536	ASIAKAS_161	13.4.2014	C	50
1867	ASIAKAS_196	13.4.2014	B	25
1877	ASIAKAS_197	13.4.2014	C	50
1952	ASIAKAS_205	13.4.2014	A	10
2154	ASIAKAS_226	13.4.2014	B	25
2298	ASIAKAS_241	13.4.2014	C	50
2688	ASIAKAS_282	13.4.2014	C	50
2899	ASIAKAS_305	13.4.2014	A	10
2915	ASIAKAS_307	13.4.2014	B	25
3252	ASIAKAS_343	13.4.2014	B	25
4123	ASIAKAS_433	13.4.2014	C	50
4407	ASIAKAS_462	13.4.2014	A	10
4440	ASIAKAS_465	13.4.2014	C	50
4580	ASIAKAS_480	13.4.2014	C	50
6058	ASIAKAS_631	13.4.2014	B	25
6170	ASIAKAS_643	13.4.2014	B	25
6190	ASIAKAS_645	13.4.2014	B	25
6831	ASIAKAS_711	13.4.2014	A	10
6917	ASIAKAS_720	13.4.2014	C	50
7987	ASIAKAS_832	13.4.2014	B	25
8912	ASIAKAS_928	13.4.2014	B	25
8964	ASIAKAS_933	13.4.2014	C	50
9203	ASIAKAS_958	13.4.2014	C	50
10159	ASIAKAS_1079	13.4.2014	D	70
10327	ASIAKAS_1104	13.4.2014	C	50
11721	ASIAKAS_1378	13.4.2014	E	100
11857	ASIAKAS_1415	13.4.2014	E	100
12261	ASIAKAS_1531	13.4.2014	A	10
12581	ASIAKAS_1623	13.4.2014	B	25
12633	ASIAKAS_1639	13.4.2014	A	10
116	ASIAKAS_13	14.4.2014	C	50
564	ASIAKAS_59	14.4.2014	A	10
1258	ASIAKAS_132	14.4.2014	A	10
1537	ASIAKAS_161	14.4.2014	C	50
2055	ASIAKAS_216	14.4.2014	A	10
2222	ASIAKAS_233	14.4.2014	B	25
2259	ASIAKAS_237	14.4.2014	C	50
3891	ASIAKAS_409	14.4.2014	B	25
3900	ASIAKAS_410	14.4.2014	C	50
3975	ASIAKAS_418	14.4.2014	B	25
4210	ASIAKAS_442	14.4.2014	A	10
4240	ASIAKAS_445	14.4.2014	A	10
4759	ASIAKAS_498	14.4.2014	A	10
5988	ASIAKAS_624	14.4.2014	C	50
6162	ASIAKAS_642	14.4.2014	A	10
6654	ASIAKAS_693	14.4.2014	A	10
6918	ASIAKAS_720	14.4.2014	A	10
7344	ASIAKAS_764	14.4.2014	C	50
7397	ASIAKAS_770	14.4.2014	A	10
8243	ASIAKAS_859	14.4.2014	C	50
8252	ASIAKAS_860	14.4.2014	C	50
8333	ASIAKAS_868	14.4.2014	B	25
8342	ASIAKAS_869	14.4.2014	C	50
8408	ASIAKAS_876	14.4.2014	C	50
9191	ASIAKAS_957	14.4.2014	C	50
9720	ASIAKAS_1014	14.4.2014	D	70
10101	ASIAKAS_1071	14.4.2014	C	50
10506	ASIAKAS_1133	14.4.2014	D	70
11743	ASIAKAS_1385	14.4.2014	E	100
11770	ASIAKAS_1392	14.4.2014	E	100
11851	ASIAKAS_1413	14.4.2014	E	100
11917	ASIAKAS_1432	14.4.2014	E	100
12259	ASIAKAS_1530	14.4.2014	B	25
12546	ASIAKAS_1613	14.4.2014	D	70
298	ASIAKAS_32	15.4.2014	A	10
629	ASIAKAS_66	15.4.2014	C	50
665	ASIAKAS_70	15.4.2014	C	50
857	ASIAKAS_90	15.4.2014	B	25
1562	ASIAKAS_164	15.4.2014	A	10
1708	ASIAKAS_179	15.4.2014	B	25
1745	ASIAKAS_183	15.4.2014	B	25
1837	ASIAKAS_193	15.4.2014	A	10
2155	ASIAKAS_226	15.4.2014	A	10
2694	ASIAKAS_283	15.4.2014	B	25
3465	ASIAKAS_364	15.4.2014	A	10
3780	ASIAKAS_398	15.4.2014	A	10
6045	ASIAKAS_630	15.4.2014	C	50
6200	ASIAKAS_646	15.4.2014	A	10
6532	ASIAKAS_680	15.4.2014	C	50
7416	ASIAKAS_772	15.4.2014	B	25
7685	ASIAKAS_800	15.4.2014	C	50
9048	ASIAKAS_942	15.4.2014	B	25
9069	ASIAKAS_944	15.4.2014	B	25
9300	ASIAKAS_968	15.4.2014	C	50
9502	ASIAKAS_989	15.4.2014	B	25
9503	ASIAKAS_989	15.4.2014	C	50
9760	ASIAKAS_1020	15.4.2014	C	50
9933	ASIAKAS_1045	15.4.2014	C	50
10220	ASIAKAS_1088	15.4.2014	D	70
10671	ASIAKAS_1158	15.4.2014	D	70
10672	ASIAKAS_1158	15.4.2014	D	70
10697	ASIAKAS_1162	15.4.2014	C	50
10808	ASIAKAS_1180	15.4.2014	C	50
10862	ASIAKAS_1188	15.4.2014	D	70
11030	ASIAKAS_1214	15.4.2014	D	70
11640	ASIAKAS_1353	15.4.2014	D	70
12040	ASIAKAS_1467	15.4.2014	D	70
12327	ASIAKAS_1551	15.4.2014	A	10
12616	ASIAKAS_1633	15.4.2014	A	10
12784	ASIAKAS_1684	15.4.2014	E	100
12795	ASIAKAS_1687	15.4.2014	E	100
175	ASIAKAS_19	16.4.2014	B	25
305	ASIAKAS_33	16.4.2014	B	25
789	ASIAKAS_83	16.4.2014	C	50
1633	ASIAKAS_171	16.4.2014	A	10
1888	ASIAKAS_198	16.4.2014	B	25
1905	ASIAKAS_200	16.4.2014	A	10
2346	ASIAKAS_246	16.4.2014	B	25
3048	ASIAKAS_321	16.4.2014	C	50
3263	ASIAKAS_344	16.4.2014	B	25
3443	ASIAKAS_362	16.4.2014	A	10
3554	ASIAKAS_374	16.4.2014	A	10
5278	ASIAKAS_551	16.4.2014	A	10
5325	ASIAKAS_556	16.4.2014	B	25
5557	ASIAKAS_579	16.4.2014	A	10
5923	ASIAKAS_617	16.4.2014	B	25
6441	ASIAKAS_671	16.4.2014	A	10
6889	ASIAKAS_717	16.4.2014	C	50
7398	ASIAKAS_770	16.4.2014	B	25
7496	ASIAKAS_780	16.4.2014	B	25
7770	ASIAKAS_809	16.4.2014	C	50
7917	ASIAKAS_825	16.4.2014	A	10
8290	ASIAKAS_864	16.4.2014	B	25
8343	ASIAKAS_869	16.4.2014	B	25
10089	ASIAKAS_1068	16.4.2014	D	70
10282	ASIAKAS_1097	16.4.2014	D	70
10420	ASIAKAS_1119	16.4.2014	D	70
12125	ASIAKAS_1491	16.4.2014	D	70
12284	ASIAKAS_1539	16.4.2014	A	10
12484	ASIAKAS_1595	16.4.2014	A	10
12526	ASIAKAS_1607	16.4.2014	D	70
12574	ASIAKAS_1621	16.4.2014	B	25
12669	ASIAKAS_1650	16.4.2014	B	25
41	ASIAKAS_5	17.4.2014	C	50
202	ASIAKAS_22	17.4.2014	C	50
581	ASIAKAS_61	17.4.2014	C	50
1481	ASIAKAS_155	17.4.2014	B	25
1857	ASIAKAS_195	17.4.2014	B	25
2019	ASIAKAS_212	17.4.2014	B	25
2067	ASIAKAS_217	17.4.2014	C	50
2260	ASIAKAS_237	17.4.2014	A	10
2732	ASIAKAS_287	17.4.2014	A	10
3253	ASIAKAS_343	17.4.2014	B	25
3589	ASIAKAS_378	17.4.2014	C	50
5023	ASIAKAS_525	17.4.2014	B	NA
5113	ASIAKAS_534	17.4.2014	B	25
5631	ASIAKAS_587	17.4.2014	B	25
5961	ASIAKAS_621	17.4.2014	B	25
6171	ASIAKAS_643	17.4.2014	B	25
6263	ASIAKAS_652	17.4.2014	C	50
6522	ASIAKAS_679	17.4.2014	B	25
6850	ASIAKAS_713	17.4.2014	C	50
7085	ASIAKAS_737	17.4.2014	C	50
7313	ASIAKAS_761	17.4.2014	B	25
7392	ASIAKAS_769	17.4.2014	B	25
7686	ASIAKAS_800	17.4.2014	A	10
7969	ASIAKAS_830	17.4.2014	A	10
8271	ASIAKAS_862	17.4.2014	A	10
8321	ASIAKAS_867	17.4.2014	C	50
8972	ASIAKAS_934	17.4.2014	B	25
9466	ASIAKAS_985	17.4.2014	B	25
9545	ASIAKAS_993	17.4.2014	A	10
9934	ASIAKAS_1045	17.4.2014	D	70
10563	ASIAKAS_1141	17.4.2014	C	50
10746	ASIAKAS_1170	17.4.2014	D	70
11168	ASIAKAS_1235	17.4.2014	D	70
11171	ASIAKAS_1236	17.4.2014	D	70
11322	ASIAKAS_1265	17.4.2014	E	100
11419	ASIAKAS_1292	17.4.2014	E	100
11931	ASIAKAS_1435	17.4.2014	E	100
12085	ASIAKAS_1480	17.4.2014	E	100
12401	ASIAKAS_1572	17.4.2014	C	50
12462	ASIAKAS_1589	17.4.2014	E	100
368	ASIAKAS_39	18.4.2014	B	25
438	ASIAKAS_46	18.4.2014	C	50
940	ASIAKAS_99	18.4.2014	A	10
967	ASIAKAS_102	18.4.2014	B	25
998	ASIAKAS_105	18.4.2014	B	25
1093	ASIAKAS_115	18.4.2014	B	25
1268	ASIAKAS_133	18.4.2014	A	10
1943	ASIAKAS_204	18.4.2014	A	10
2464	ASIAKAS_259	18.4.2014	A	10
2704	ASIAKAS_284	18.4.2014	C	50
3122	ASIAKAS_329	18.4.2014	C	50
3432	ASIAKAS_361	18.4.2014	A	10
3901	ASIAKAS_410	18.4.2014	B	25
4358	ASIAKAS_457	18.4.2014	B	25
4597	ASIAKAS_482	18.4.2014	C	50
4969	ASIAKAS_519	18.4.2014	A	10
5547	ASIAKAS_578	18.4.2014	C	50
5615	ASIAKAS_585	18.4.2014	C	50
5687	ASIAKAS_593	18.4.2014	A	10
5735	ASIAKAS_598	18.4.2014	A	10
5777	ASIAKAS_602	18.4.2014	A	10
6317	ASIAKAS_658	18.4.2014	B	25
6822	ASIAKAS_710	18.4.2014	B	25
6977	ASIAKAS_726	18.4.2014	C	50
6978	ASIAKAS_726	18.4.2014	A	10
7229	ASIAKAS_752	18.4.2014	B	25
7304	ASIAKAS_760	18.4.2014	B	25
7762	ASIAKAS_808	18.4.2014	B	25
9457	ASIAKAS_984	18.4.2014	A	10
9721	ASIAKAS_1014	18.4.2014	C	50
9922	ASIAKAS_1043	18.4.2014	C	50
10132	ASIAKAS_1075	18.4.2014	C	50
10651	ASIAKAS_1155	18.4.2014	D	70
10673	ASIAKAS_1158	18.4.2014	C	50
11429	ASIAKAS_1295	18.4.2014	E	100
11535	ASIAKAS_1324	18.4.2014	D	70
12212	ASIAKAS_1516	18.4.2014	C	50
12485	ASIAKAS_1595	18.4.2014	E	100
638	ASIAKAS_67	19.4.2014	A	10
1157	ASIAKAS_122	19.4.2014	C	50
1314	ASIAKAS_138	19.4.2014	A	10
1391	ASIAKAS_146	19.4.2014	C	50
1838	ASIAKAS_193	19.4.2014	A	10
1850	ASIAKAS_194	19.4.2014	C	50
2027	ASIAKAS_213	19.4.2014	A	10
3067	ASIAKAS_323	19.4.2014	C	50
3209	ASIAKAS_338	19.4.2014	A	10
3608	ASIAKAS_380	19.4.2014	A	10
4505	ASIAKAS_472	19.4.2014	B	25
4908	ASIAKAS_513	19.4.2014	B	25
5632	ASIAKAS_587	19.4.2014	B	25
5807	ASIAKAS_605	19.4.2014	B	25
5969	ASIAKAS_622	19.4.2014	A	10
6191	ASIAKAS_645	19.4.2014	C	50
6324	ASIAKAS_659	19.4.2014	B	25
6542	ASIAKAS_681	19.4.2014	B	25
6900	ASIAKAS_718	19.4.2014	B	25
7093	ASIAKAS_738	19.4.2014	B	25
7534	ASIAKAS_784	19.4.2014	C	50
7630	ASIAKAS_794	19.4.2014	C	50
8344	ASIAKAS_869	19.4.2014	C	50
8379	ASIAKAS_873	19.4.2014	A	10
8506	ASIAKAS_886	19.4.2014	A	10
8538	ASIAKAS_889	19.4.2014	B	25
8826	ASIAKAS_919	19.4.2014	C	50
9293	ASIAKAS_967	19.4.2014	B	25
9360	ASIAKAS_974	19.4.2014	C	50
10001	ASIAKAS_1055	19.4.2014	C	50
10627	ASIAKAS_1151	19.4.2014	D	70
10728	ASIAKAS_1167	19.4.2014	D	70
11172	ASIAKAS_1236	19.4.2014	D	70
11935	ASIAKAS_1437	19.4.2014	D	70
12015	ASIAKAS_1462	19.4.2014	D	70
12016	ASIAKAS_1462	19.4.2014	D	70
12195	ASIAKAS_1512	19.4.2014	D	70
12253	ASIAKAS_1529	19.4.2014	B	25
12503	ASIAKAS_1600	19.4.2014	B	25
12609	ASIAKAS_1631	19.4.2014	B	25
12822	ASIAKAS_1694	19.4.2014	D	70
108	ASIAKAS_12	20.4.2014	C	50
695	ASIAKAS_73	20.4.2014	C	50
820	ASIAKAS_86	20.4.2014	A	10
999	ASIAKAS_105	20.4.2014	A	10
1934	ASIAKAS_203	20.4.2014	B	25
3869	ASIAKAS_407	20.4.2014	B	25
4287	ASIAKAS_450	20.4.2014	A	10
4288	ASIAKAS_450	20.4.2014	C	50
5267	ASIAKAS_550	20.4.2014	A	10
5335	ASIAKAS_557	20.4.2014	B	25
5668	ASIAKAS_591	20.4.2014	B	25
5952	ASIAKAS_620	20.4.2014	B	25
6509	ASIAKAS_678	20.4.2014	B	25
6786	ASIAKAS_706	20.4.2014	A	10
7505	ASIAKAS_781	20.4.2014	C	50
7800	ASIAKAS_812	20.4.2014	A	10
7846	ASIAKAS_817	20.4.2014	A	10
8018	ASIAKAS_835	20.4.2014	C	50
9309	ASIAKAS_969	20.4.2014	B	25
10192	ASIAKAS_1084	20.4.2014	C	50
10715	ASIAKAS_1165	20.4.2014	C	50
11251	ASIAKAS_1248	20.4.2014	D	70
11292	ASIAKAS_1257	20.4.2014	E	100
11340	ASIAKAS_1271	20.4.2014	D	70
12330	ASIAKAS_1552	20.4.2014	D	70
12832	ASIAKAS_1697	20.4.2014	A	10
754	ASIAKAS_79	21.4.2014	B	25
893	ASIAKAS_94	21.4.2014	A	10
1668	ASIAKAS_175	21.4.2014	A	10
1727	ASIAKAS_181	21.4.2014	A	10
1980	ASIAKAS_208	21.4.2014	C	50
2347	ASIAKAS_246	21.4.2014	C	50
2485	ASIAKAS_261	21.4.2014	A	10
2770	ASIAKAS_291	21.4.2014	A	10
3475	ASIAKAS_365	21.4.2014	B	25
3484	ASIAKAS_366	21.4.2014	C	50
3599	ASIAKAS_379	21.4.2014	B	25
4200	ASIAKAS_441	21.4.2014	A	10
4570	ASIAKAS_479	21.4.2014	A	10
4635	ASIAKAS_486	21.4.2014	A	10
4831	ASIAKAS_505	21.4.2014	A	10
5342	ASIAKAS_558	21.4.2014	A	10
5396	ASIAKAS_563	21.4.2014	A	10
5457	ASIAKAS_569	21.4.2014	C	50
5727	ASIAKAS_597	21.4.2014	C	50
5853	ASIAKAS_610	21.4.2014	B	25
5962	ASIAKAS_621	21.4.2014	B	25
5970	ASIAKAS_622	21.4.2014	C	50
6038	ASIAKAS_629	21.4.2014	A	10
6192	ASIAKAS_645	21.4.2014	B	25
6333	ASIAKAS_660	21.4.2014	C	50
6372	ASIAKAS_664	21.4.2014	A	10
6626	ASIAKAS_690	21.4.2014	C	50
6901	ASIAKAS_718	21.4.2014	C	50
6999	ASIAKAS_728	21.4.2014	B	25
7066	ASIAKAS_735	21.4.2014	C	50
7221	ASIAKAS_751	21.4.2014	C	50
7399	ASIAKAS_770	21.4.2014	B	25
7436	ASIAKAS_774	21.4.2014	C	50
7535	ASIAKAS_784	21.4.2014	B	25
9557	ASIAKAS_994	21.4.2014	B	25
9987	ASIAKAS_1053	21.4.2014	D	70
10179	ASIAKAS_1082	21.4.2014	C	50
10739	ASIAKAS_1169	21.4.2014	D	70
12126	ASIAKAS_1491	21.4.2014	E	100
12174	ASIAKAS_1505	21.4.2014	B	25
12273	ASIAKAS_1535	21.4.2014	B	25
387	ASIAKAS_41	22.4.2014	A	10
1761	ASIAKAS_185	22.4.2014	B	25
1818	ASIAKAS_191	22.4.2014	C	50
1971	ASIAKAS_207	22.4.2014	A	10
2028	ASIAKAS_213	22.4.2014	C	50
2056	ASIAKAS_216	22.4.2014	B	25
2318	ASIAKAS_243	22.4.2014	B	25
2479	ASIAKAS_260	22.4.2014	C	50
3141	ASIAKAS_331	22.4.2014	C	50
3170	ASIAKAS_334	22.4.2014	B	25
3392	ASIAKAS_357	22.4.2014	C	50
3734	ASIAKAS_393	22.4.2014	C	50
4347	ASIAKAS_456	22.4.2014	A	10
4598	ASIAKAS_482	22.4.2014	C	50
5056	ASIAKAS_528	22.4.2014	B	NA
5279	ASIAKAS_551	22.4.2014	B	25
6067	ASIAKAS_632	22.4.2014	B	25
6068	ASIAKAS_632	22.4.2014	A	10
6078	ASIAKAS_633	22.4.2014	C	50
6597	ASIAKAS_687	22.4.2014	A	10
6686	ASIAKAS_696	22.4.2014	B	25
6890	ASIAKAS_717	22.4.2014	B	25
7517	ASIAKAS_782	22.4.2014	C	50
8864	ASIAKAS_923	22.4.2014	A	10
8904	ASIAKAS_927	22.4.2014	A	10
9576	ASIAKAS_996	22.4.2014	A	10
9609	ASIAKAS_999	22.4.2014	B	25
10344	ASIAKAS_1107	22.4.2014	C	50
10628	ASIAKAS_1151	22.4.2014	C	50
10991	ASIAKAS_1208	22.4.2014	D	70
11787	ASIAKAS_1396	22.4.2014	E	100
11858	ASIAKAS_1415	22.4.2014	E	100
11896	ASIAKAS_1426	22.4.2014	D	70
12365	ASIAKAS_1562	22.4.2014	D	70
12680	ASIAKAS_1654	22.4.2014	D	70
12701	ASIAKAS_1660	22.4.2014	B	25
1065	ASIAKAS_112	23.4.2014	A	10
2049	ASIAKAS_215	23.4.2014	C	50
2868	ASIAKAS_301	23.4.2014	A	10
2892	ASIAKAS_304	23.4.2014	B	25
3902	ASIAKAS_410	23.4.2014	A	10
5303	ASIAKAS_554	23.4.2014	A	10
6747	ASIAKAS_702	23.4.2014	A	10
6940	ASIAKAS_722	23.4.2014	C	50
6957	ASIAKAS_724	23.4.2014	B	25
7938	ASIAKAS_827	23.4.2014	A	10
8234	ASIAKAS_858	23.4.2014	B	25
9039	ASIAKAS_941	23.4.2014	B	25
9494	ASIAKAS_988	23.4.2014	B	25
9504	ASIAKAS_989	23.4.2014	A	10
9566	ASIAKAS_995	23.4.2014	B	25
9617	ASIAKAS_1000	23.4.2014	B	25
9704	ASIAKAS_1012	23.4.2014	C	50
10647	ASIAKAS_1154	23.4.2014	D	70
10959	ASIAKAS_1203	23.4.2014	D	70
11045	ASIAKAS_1216	23.4.2014	C	50
11326	ASIAKAS_1267	23.4.2014	E	100
11782	ASIAKAS_1395	23.4.2014	D	70
12804	ASIAKAS_1689	23.4.2014	D	70
71	ASIAKAS_8	24.4.2014	A	10
522	ASIAKAS_55	24.4.2014	C	50
734	ASIAKAS_77	24.4.2014	C	50
800	ASIAKAS_84	24.4.2014	B	25
1024	ASIAKAS_108	24.4.2014	C	50
1140	ASIAKAS_120	24.4.2014	B	25
1381	ASIAKAS_145	24.4.2014	B	25
1464	ASIAKAS_154	24.4.2014	A	10
1906	ASIAKAS_200	24.4.2014	B	25
2077	ASIAKAS_218	24.4.2014	C	50
2146	ASIAKAS_225	24.4.2014	A	10
2277	ASIAKAS_239	24.4.2014	C	50
4104	ASIAKAS_431	24.4.2014	C	50
4730	ASIAKAS_495	24.4.2014	C	50
5326	ASIAKAS_556	24.4.2014	C	50
5458	ASIAKAS_569	24.4.2014	B	25
7000	ASIAKAS_728	24.4.2014	B	25
7295	ASIAKAS_759	24.4.2014	B	25
7486	ASIAKAS_779	24.4.2014	A	10
7526	ASIAKAS_783	24.4.2014	A	10
7715	ASIAKAS_803	24.4.2014	A	10
7997	ASIAKAS_833	24.4.2014	A	10
8443	ASIAKAS_880	24.4.2014	B	25
9588	ASIAKAS_997	24.4.2014	B	25
9793	ASIAKAS_1025	24.4.2014	D	70
10391	ASIAKAS_1114	24.4.2014	D	70
10507	ASIAKAS_1133	24.4.2014	C	50
10773	ASIAKAS_1175	24.4.2014	D	70
11078	ASIAKAS_1222	24.4.2014	C	50
11899	ASIAKAS_1427	24.4.2014	D	70
12144	ASIAKAS_1497	24.4.2014	E	100
12179	ASIAKAS_1506	24.4.2014	A	10
12366	ASIAKAS_1562	24.4.2014	A	10
468	ASIAKAS_49	25.4.2014	C	50
704	ASIAKAS_74	25.4.2014	B	25
1335	ASIAKAS_140	25.4.2014	A	10
1527	ASIAKAS_160	25.4.2014	A	10
2001	ASIAKAS_210	25.4.2014	C	50
2126	ASIAKAS_223	25.4.2014	B	25
2536	ASIAKAS_266	25.4.2014	A	10
3488	ASIAKAS_367	25.4.2014	A	10
4085	ASIAKAS_429	25.4.2014	C	50
4789	ASIAKAS_501	25.4.2014	C	50
4909	ASIAKAS_513	25.4.2014	C	50
4957	ASIAKAS_518	25.4.2014	A	10
6059	ASIAKAS_631	25.4.2014	C	50
6084	ASIAKAS_634	25.4.2014	C	50
6840	ASIAKAS_712	25.4.2014	B	25
6989	ASIAKAS_727	25.4.2014	C	50
7046	ASIAKAS_733	25.4.2014	B	25
7687	ASIAKAS_800	25.4.2014	A	10
8140	ASIAKAS_848	25.4.2014	B	25
8159	ASIAKAS_850	25.4.2014	C	50
8435	ASIAKAS_879	25.4.2014	A	10
8979	ASIAKAS_935	25.4.2014	B	25
8980	ASIAKAS_935	25.4.2014	A	10
9537	ASIAKAS_992	25.4.2014	B	25
9866	ASIAKAS_1035	25.4.2014	C	50
10457	ASIAKAS_1124	25.4.2014	C	50
12196	ASIAKAS_1512	25.4.2014	C	50
12254	ASIAKAS_1529	25.4.2014	C	50
12312	ASIAKAS_1547	25.4.2014	C	50
12449	ASIAKAS_1586	25.4.2014	C	50
12752	ASIAKAS_1674	25.4.2014	A	10
12764	ASIAKAS_1677	25.4.2014	D	70
306	ASIAKAS_33	26.4.2014	C	50
439	ASIAKAS_46	26.4.2014	B	25
1538	ASIAKAS_161	26.4.2014	A	10
1728	ASIAKAS_181	26.4.2014	B	25
2078	ASIAKAS_218	26.4.2014	B	25
2079	ASIAKAS_218	26.4.2014	C	50
2299	ASIAKAS_241	26.4.2014	A	10
2348	ASIAKAS_246	26.4.2014	C	50
2454	ASIAKAS_258	26.4.2014	B	25
2927	ASIAKAS_308	26.4.2014	A	10
3055	ASIAKAS_322	26.4.2014	C	50
3723	ASIAKAS_392	26.4.2014	A	10
4388	ASIAKAS_460	26.4.2014	C	50
4506	ASIAKAS_472	26.4.2014	A	10
5311	ASIAKAS_555	26.4.2014	A	10
5354	ASIAKAS_559	26.4.2014	A	10
6126	ASIAKAS_638	26.4.2014	C	50
6677	ASIAKAS_695	26.4.2014	A	10
6948	ASIAKAS_723	26.4.2014	B	25
7314	ASIAKAS_761	26.4.2014	A	10
7471	ASIAKAS_777	26.4.2014	C	50
7472	ASIAKAS_777	26.4.2014	A	10
7741	ASIAKAS_806	26.4.2014	A	10
8141	ASIAKAS_848	26.4.2014	C	50
8184	ASIAKAS_853	26.4.2014	C	50
8855	ASIAKAS_922	26.4.2014	B	25
9333	ASIAKAS_971	26.4.2014	B	25
9515	ASIAKAS_990	26.4.2014	B	25
9598	ASIAKAS_998	26.4.2014	C	50
10372	ASIAKAS_1111	26.4.2014	D	70
10554	ASIAKAS_1140	26.4.2014	C	50
10674	ASIAKAS_1158	26.4.2014	D	70
10685	ASIAKAS_1160	26.4.2014	C	50
11017	ASIAKAS_1212	26.4.2014	C	50
11050	ASIAKAS_1217	26.4.2014	D	70
11280	ASIAKAS_1254	26.4.2014	D	70
11337	ASIAKAS_1270	26.4.2014	E	100
11494	ASIAKAS_1314	26.4.2014	E	100
11936	ASIAKAS_1437	26.4.2014	D	70
1177	ASIAKAS_124	27.4.2014	A	10
1207	ASIAKAS_127	27.4.2014	B	25
1382	ASIAKAS_145	27.4.2014	B	25
1851	ASIAKAS_194	27.4.2014	C	50
2809	ASIAKAS_295	27.4.2014	B	25
3254	ASIAKAS_343	27.4.2014	C	50
3274	ASIAKAS_345	27.4.2014	A	10
3609	ASIAKAS_380	27.4.2014	A	10
3704	ASIAKAS_390	27.4.2014	C	50
3985	ASIAKAS_419	27.4.2014	C	50
4105	ASIAKAS_431	27.4.2014	C	50
4201	ASIAKAS_441	27.4.2014	B	25
4297	ASIAKAS_451	27.4.2014	C	50
5160	ASIAKAS_539	27.4.2014	C	50
5280	ASIAKAS_551	27.4.2014	B	25
5355	ASIAKAS_559	27.4.2014	C	50
6571	ASIAKAS_684	27.4.2014	C	50
6765	ASIAKAS_704	27.4.2014	C	50
7305	ASIAKAS_760	27.4.2014	C	50
7424	ASIAKAS_773	27.4.2014	B	25
7568	ASIAKAS_787	27.4.2014	B	25
8177	ASIAKAS_852	27.4.2014	B	25
8623	ASIAKAS_898	27.4.2014	B	25
8924	ASIAKAS_929	27.4.2014	B	25
8954	ASIAKAS_932	27.4.2014	A	10
8965	ASIAKAS_933	27.4.2014	B	25
9098	ASIAKAS_947	27.4.2014	C	50
9144	ASIAKAS_952	27.4.2014	B	25
10035	ASIAKAS_1060	27.4.2014	C	50
10186	ASIAKAS_1083	27.4.2014	C	50
10564	ASIAKAS_1141	27.4.2014	C	50
10879	ASIAKAS_1191	27.4.2014	C	50
11610	ASIAKAS_1344	27.4.2014	E	100
12200	ASIAKAS_1513	27.4.2014	B	25
12409	ASIAKAS_1574	27.4.2014	B	25
12605	ASIAKAS_1630	27.4.2014	D	70
12710	ASIAKAS_1662	27.4.2014	A	10
12714	ASIAKAS_1664	27.4.2014	C	50
1370	ASIAKAS_144	28.4.2014	C	50
2201	ASIAKAS_231	28.4.2014	B	25
2429	ASIAKAS_255	28.4.2014	A	10
2874	ASIAKAS_302	28.4.2014	C	50
3976	ASIAKAS_418	28.4.2014	C	50
4145	ASIAKAS_435	28.4.2014	B	25
4539	ASIAKAS_476	28.4.2014	B	25
4889	ASIAKAS_511	28.4.2014	C	50
5688	ASIAKAS_593	28.4.2014	C	50
5767	ASIAKAS_601	28.4.2014	B	25
5873	ASIAKAS_612	28.4.2014	C	50
6009	ASIAKAS_626	28.4.2014	B	25
6145	ASIAKAS_640	28.4.2014	A	10
6172	ASIAKAS_643	28.4.2014	A	10
6655	ASIAKAS_693	28.4.2014	B	25
6748	ASIAKAS_702	28.4.2014	C	50
6871	ASIAKAS_715	28.4.2014	C	50
6891	ASIAKAS_717	28.4.2014	A	10
7016	ASIAKAS_730	28.4.2014	B	25
7959	ASIAKAS_829	28.4.2014	B	25
8084	ASIAKAS_842	28.4.2014	B	25
8527	ASIAKAS_888	28.4.2014	B	25
9301	ASIAKAS_968	28.4.2014	C	50
9733	ASIAKAS_1016	28.4.2014	C	50
9980	ASIAKAS_1052	28.4.2014	D	70
10097	ASIAKAS_1070	28.4.2014	D	70
10373	ASIAKAS_1111	28.4.2014	D	70
10532	ASIAKAS_1137	28.4.2014	D	70
10598	ASIAKAS_1147	28.4.2014	C	50
10716	ASIAKAS_1165	28.4.2014	D	70
11062	ASIAKAS_1219	28.4.2014	C	50
11287	ASIAKAS_1256	28.4.2014	E	100
11349	ASIAKAS_1273	28.4.2014	E	100
11653	ASIAKAS_1357	28.4.2014	E	100
11708	ASIAKAS_1374	28.4.2014	D	70
12095	ASIAKAS_1483	28.4.2014	D	70
12337	ASIAKAS_1554	28.4.2014	E	100
12533	ASIAKAS_1609	28.4.2014	B	25
12540	ASIAKAS_1611	28.4.2014	D	70
12645	ASIAKAS_1643	28.4.2014	E	100
151	ASIAKAS_16	29.4.2014	A	10
930	ASIAKAS_98	29.4.2014	B	25
